gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1995020001,/api/v1/game/1995020001/feed/live,R,19951996,1995-10-07T00:00:00Z,2,0,1,0,17,Detroit Red Wings,/api/v1/teams/17,3,1,0,0,21,Colorado Avalanche,/api/v1/teams/21
1995020007,/api/v1/game/1995020007/feed/live,R,19951996,1995-10-07T17:00:00Z,0,0,1,0,13,Florida Panthers,/api/v1/teams/13,4,1,0,0,1,New Jersey Devils,/api/v1/teams/1
1995020002,/api/v1/game/1995020002/feed/live,R,19951996,1995-10-07T17:30:00Z,4,0,0,1,2,New York Islanders,/api/v1/teams/2,4,0,0,1,6,Boston Bruins,/api/v1/teams/6
1995020003,/api/v1/game/1995020003/feed/live,R,19951996,1995-10-07T23:00:00Z,0,0,1,0,3,New York Rangers,/api/v1/teams/3,2,1,0,0,34,Hartford Whalers,/api/v1/teams/34
1995020010,/api/v1/game/1995020010/feed/live,R,19951996,1995-10-07T23:30:00Z,5,0,1,0,25,Dallas Stars,/api/v1/teams/25,7,1,0,0,33,Winnipeg Jets (1979),/api/v1/teams/33
1995020004,/api/v1/game/1995020004/feed/live,R,19951996,1995-10-07T23:30:00Z,3,0,1,0,10,Toronto Maple Leafs,/api/v1/teams/10,8,1,0,0,5,Pittsburgh Penguins,/api/v1/teams/5
1995020006,/api/v1/game/1995020006/feed/live,R,19951996,1995-10-07T23:30:00Z,7,1,0,0,4,Philadelphia Flyers,/api/v1/teams/4,1,0,1,0,8,Montréal Canadiens,/api/v1/teams/8
1995020008,/api/v1/game/1995020008/feed/live,R,19951996,1995-10-07T23:30:00Z,1,0,1,0,19,St. Louis Blues,/api/v1/teams/19,4,1,0,0,15,Washington Capitals,/api/v1/teams/15
1995020009,/api/v1/game/1995020009/feed/live,R,19951996,1995-10-07T23:30:00Z,3,0,0,1,20,Calgary Flames,/api/v1/teams/20,3,0,0,1,14,Tampa Bay Lightning,/api/v1/teams/14
1995020005,/api/v1/game/1995020005/feed/live,R,19951996,1995-10-08T00:00:00Z,3,1,0,0,7,Buffalo Sabres,/api/v1/teams/7,1,0,1,0,9,Ottawa Senators,/api/v1/teams/9
1995020011,/api/v1/game/1995020011/feed/live,R,19951996,1995-10-08T02:30:00Z,4,1,0,0,16,Chicago Blackhawks,/api/v1/teams/16,3,0,1,0,28,San Jose Sharks,/api/v1/teams/28
1995020012,/api/v1/game/1995020012/feed/live,R,19951996,1995-10-08T02:30:00Z,2,1,1,0,21,Colorado Avalanche,/api/v1/teams/21,4,1,0,0,26,Los Angeles Kings,/api/v1/teams/26
1995020014,/api/v1/game/1995020014/feed/live,R,19951996,1995-10-09T00:00:00Z,3,1,1,0,17,Detroit Red Wings,/api/v1/teams/17,1,0,1,0,22,Edmonton Oilers,/api/v1/teams/22
1995020013,/api/v1/game/1995020013/feed/live,R,19951996,1995-10-09T00:00:00Z,3,0,1,1,20,Calgary Flames,/api/v1/teams/20,4,1,1,1,13,Florida Panthers,/api/v1/teams/13
1995020015,/api/v1/game/1995020015/feed/live,R,19951996,1995-10-09T17:30:00Z,3,1,1,0,7,Buffalo Sabres,/api/v1/teams/7,5,1,0,0,6,Boston Bruins,/api/v1/teams/6
1995020016,/api/v1/game/1995020016/feed/live,R,19951996,1995-10-10T00:00:00Z,3,0,1,0,24,Anaheim Ducks,/api/v1/teams/24,4,2,0,0,33,Winnipeg Jets (1979),/api/v1/teams/33
