gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
2011011004,/api/v1/game/2011011004/feed/live,PR,20112012,2011-10-03T18:00:00Z,4,0,0,,3,New York Rangers,/api/v1/teams/3,8,0,0,,5874,Zug Ev Zug,/api/v1/teams/5874
2011011006,/api/v1/game/2011011006/feed/live,PR,20112012,2011-10-04T16:00:00Z,4,0,0,,24,Anaheim Ducks,/api/v1/teams/24,3,0,0,,2452,Jokerit Jokerit Helsinki,/api/v1/teams/2452
2011011005,/api/v1/game/2011011005/feed/live,PR,20112012,2011-10-04T17:00:00Z,5,0,0,,26,Los Angeles Kings,/api/v1/teams/26,4,0,0,,5630,Hamburg Freezers,/api/v1/teams/5630
2011011007,/api/v1/game/2011011007/feed/live,PR,20112012,2011-10-04T17:30:00Z,8,0,0,,7,Buffalo Sabres,/api/v1/teams/7,3,0,0,,5558,Mannheim Adler,/api/v1/teams/5558
2011020001,/api/v1/game/2011020001/feed/live,R,20112012,2011-10-06T23:00:00Z,2,1,0,,4,Philadelphia Flyers,/api/v1/teams/4,1,0,1,,6,Boston Bruins,/api/v1/teams/6
2011020002,/api/v1/game/2011020002/feed/live,R,20112012,2011-10-06T23:00:00Z,0,0,1,,8,Montréal Canadiens,/api/v1/teams/8,2,1,0,,10,Toronto Maple Leafs,/api/v1/teams/10
2011020003,/api/v1/game/2011020003/feed/live,R,20112012,2011-10-07T02:00:00Z,4,1,0,,5,Pittsburgh Penguins,/api/v1/teams/5,3,0,0,,23,Vancouver Canucks,/api/v1/teams/23
2011020009,/api/v1/game/2011020009/feed/live,R,20112012,2011-10-07T17:00:00Z,2,0,0,,3,New York Rangers,/api/v1/teams/3,3,1,0,,26,Los Angeles Kings,/api/v1/teams/26
2011020007,/api/v1/game/2011020007/feed/live,R,20112012,2011-10-07T17:00:00Z,1,0,1,,24,Anaheim Ducks,/api/v1/teams/24,4,1,0,,7,Buffalo Sabres,/api/v1/teams/7
2011020004,/api/v1/game/2011020004/feed/live,R,20112012,2011-10-07T23:00:00Z,5,1,0,,14,Tampa Bay Lightning,/api/v1/teams/14,1,0,1,,12,Carolina Hurricanes,/api/v1/teams/12
