gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
2015010098,/api/v1/game/2015010098/feed/live,PR,20152016,2015-10-03T23:00:00Z,1,0,0,,18,Nashville Predators,/api/v1/teams/18,7,0,0,,29,Columbus Blue Jackets,/api/v1/teams/29
2015010099,/api/v1/game/2015010099/feed/live,PR,20152016,2015-10-03T23:00:00Z,3,0,0,,14,Tampa Bay Lightning,/api/v1/teams/14,2,0,0,,13,Florida Panthers,/api/v1/teams/13
2015010101,/api/v1/game/2015010101/feed/live,PR,20152016,2015-10-03T23:00:00Z,4,0,0,,8,Montréal Canadiens,/api/v1/teams/8,5,0,0,,9,Ottawa Senators,/api/v1/teams/9
2015010102,/api/v1/game/2015010102/feed/live,PR,20152016,2015-10-03T23:00:00Z,2,0,0,,17,Detroit Red Wings,/api/v1/teams/17,1,0,0,,10,Toronto Maple Leafs,/api/v1/teams/10
2015010097,/api/v1/game/2015010097/feed/live,PR,20152016,2015-10-04T00:30:00Z,0,0,0,,25,Dallas Stars,/api/v1/teams/25,4,0,0,,16,Chicago Blackhawks,/api/v1/teams/16
2015010095,/api/v1/game/2015010095/feed/live,PR,20152016,2015-10-04T01:00:00Z,1,0,0,,28,San Jose Sharks,/api/v1/teams/28,5,0,0,,24,Anaheim Ducks,/api/v1/teams/24
2015010096,/api/v1/game/2015010096/feed/live,PR,20152016,2015-10-04T01:00:00Z,3,0,0,,52,Winnipeg Jets,/api/v1/teams/52,2,0,0,,20,Calgary Flames,/api/v1/teams/20
2015010100,/api/v1/game/2015010100/feed/live,PR,20152016,2015-10-04T02:00:00Z,0,0,0,,21,Colorado Avalanche,/api/v1/teams/21,4,0,0,,26,Los Angeles Kings,/api/v1/teams/26
2015010103,/api/v1/game/2015010103/feed/live,PR,20152016,2015-10-04T02:00:00Z,2,0,0,,22,Edmonton Oilers,/api/v1/teams/22,3,0,0,,23,Vancouver Canucks,/api/v1/teams/23
2015010104,/api/v1/game/2015010104/feed/live,PR,20152016,2015-10-04T21:00:00Z,2,0,0,,2,New York Islanders,/api/v1/teams/2,6,0,0,,15,Washington Capitals,/api/v1/teams/15
2015020001,/api/v1/game/2015020001/feed/live,R,20152016,2015-10-07T23:00:00Z,3,1,0,,8,Montréal Canadiens,/api/v1/teams/8,1,0,1,,10,Toronto Maple Leafs,/api/v1/teams/10
2015020002,/api/v1/game/2015020002/feed/live,R,20152016,2015-10-08T00:00:00Z,3,1,0,,3,New York Rangers,/api/v1/teams/3,2,0,1,,16,Chicago Blackhawks,/api/v1/teams/16
2015020003,/api/v1/game/2015020003/feed/live,R,20152016,2015-10-08T02:00:00Z,5,1,0,,23,Vancouver Canucks,/api/v1/teams/23,1,0,1,,20,Calgary Flames,/api/v1/teams/20
2015020004,/api/v1/game/2015020004/feed/live,R,20152016,2015-10-08T02:30:00Z,5,1,0,,28,San Jose Sharks,/api/v1/teams/28,1,0,1,,26,Los Angeles Kings,/api/v1/teams/26
2015020005,/api/v1/game/2015020005/feed/live,R,20152016,2015-10-08T23:00:00Z,6,1,0,,52,Winnipeg Jets,/api/v1/teams/52,2,0,1,,6,Boston Bruins,/api/v1/teams/6
2015020006,/api/v1/game/2015020006/feed/live,R,20152016,2015-10-08T23:00:00Z,3,1,0,,9,Ottawa Senators,/api/v1/teams/9,1,0,1,,7,Buffalo Sabres,/api/v1/teams/7
2015020007,/api/v1/game/2015020007/feed/live,R,20152016,2015-10-08T23:30:00Z,2,0,0,,4,Philadelphia Flyers,/api/v1/teams/4,3,1,0,,14,Tampa Bay Lightning,/api/v1/teams/14
2015020008,/api/v1/game/2015020008/feed/live,R,20152016,2015-10-09T00:00:00Z,1,0,1,,22,Edmonton Oilers,/api/v1/teams/22,3,1,0,,19,St. Louis Blues,/api/v1/teams/19
2015020009,/api/v1/game/2015020009/feed/live,R,20152016,2015-10-09T00:00:00Z,1,0,1,,12,Carolina Hurricanes,/api/v1/teams/12,2,1,0,,18,Nashville Predators,/api/v1/teams/18
2015020010,/api/v1/game/2015020010/feed/live,R,20152016,2015-10-09T00:30:00Z,0,0,1,,5,Pittsburgh Penguins,/api/v1/teams/5,3,1,0,,25,Dallas Stars,/api/v1/teams/25
2015020011,/api/v1/game/2015020011/feed/live,R,20152016,2015-10-09T01:00:00Z,5,1,0,,30,Minnesota Wild,/api/v1/teams/30,4,0,1,,21,Colorado Avalanche,/api/v1/teams/21
2015020012,/api/v1/game/2015020012/feed/live,R,20152016,2015-10-09T23:00:00Z,3,2,0,,52,Winnipeg Jets,/api/v1/teams/52,1,0,1,,1,New Jersey Devils,/api/v1/teams/1
2015020013,/api/v1/game/2015020013/feed/live,R,20152016,2015-10-09T23:00:00Z,4,2,0,,3,New York Rangers,/api/v1/teams/3,2,0,1,,29,Columbus Blue Jackets,/api/v1/teams/29
2015020014,/api/v1/game/2015020014/feed/live,R,20152016,2015-10-09T23:30:00Z,0,0,2,,10,Toronto Maple Leafs,/api/v1/teams/10,4,1,0,,17,Detroit Red Wings,/api/v1/teams/17
2015020015,/api/v1/game/2015020015/feed/live,R,20152016,2015-10-09T23:30:00Z,3,1,1,,16,Chicago Blackhawks,/api/v1/teams/16,2,0,0,,2,New York Islanders,/api/v1/teams/2
2015020016,/api/v1/game/2015020016/feed/live,R,20152016,2015-10-10T02:30:00Z,4,1,0,,53,Arizona Coyotes,/api/v1/teams/53,1,0,2,,26,Los Angeles Kings,/api/v1/teams/26
2015020017,/api/v1/game/2015020017/feed/live,R,20152016,2015-10-10T17:00:00Z,4,2,0,,14,Tampa Bay Lightning,/api/v1/teams/14,1,0,2,,7,Buffalo Sabres,/api/v1/teams/7
2015020024,/api/v1/game/2015020024/feed/live,R,20152016,2015-10-10T23:00:00Z,0,0,2,,22,Edmonton Oilers,/api/v1/teams/22,2,2,0,,18,Nashville Predators,/api/v1/teams/18
2015020018,/api/v1/game/2015020018/feed/live,R,20152016,2015-10-10T23:00:00Z,4,2,0,,8,Montréal Canadiens,/api/v1/teams/8,2,0,2,,6,Boston Bruins,/api/v1/teams/6
2015020019,/api/v1/game/2015020019/feed/live,R,20152016,2015-10-10T23:00:00Z,5,2,0,,9,Ottawa Senators,/api/v1/teams/9,4,0,2,,10,Toronto Maple Leafs,/api/v1/teams/10
2015020020,/api/v1/game/2015020020/feed/live,R,20152016,2015-10-10T23:00:00Z,1,0,1,,4,Philadelphia Flyers,/api/v1/teams/4,7,1,0,,13,Florida Panthers,/api/v1/teams/13
2015020021,/api/v1/game/2015020021/feed/live,R,20152016,2015-10-10T23:00:00Z,2,0,2,,29,Columbus Blue Jackets,/api/v1/teams/29,5,3,0,,3,New York Rangers,/api/v1/teams/3
2015020022,/api/v1/game/2015020022/feed/live,R,20152016,2015-10-10T23:00:00Z,3,0,2,,1,New Jersey Devils,/api/v1/teams/1,5,1,0,,15,Washington Capitals,/api/v1/teams/15
2015020023,/api/v1/game/2015020023/feed/live,R,20152016,2015-10-10T23:00:00Z,4,2,0,,17,Detroit Red Wings,/api/v1/teams/17,3,0,2,,12,Carolina Hurricanes,/api/v1/teams/12
2015020025,/api/v1/game/2015020025/feed/live,R,20152016,2015-10-11T00:00:00Z,2,1,1,,19,St. Louis Blues,/api/v1/teams/19,3,2,0,,30,Minnesota Wild,/api/v1/teams/30
2015020026,/api/v1/game/2015020026/feed/live,R,20152016,2015-10-11T00:30:00Z,1,0,1,,2,New York Islanders,/api/v1/teams/2,4,2,1,,16,Chicago Blackhawks,/api/v1/teams/16
2015020027,/api/v1/game/2015020027/feed/live,R,20152016,2015-10-11T01:00:00Z,3,1,1,,25,Dallas Stars,/api/v1/teams/25,6,1,1,,21,Colorado Avalanche,/api/v1/teams/21
2015020028,/api/v1/game/2015020028/feed/live,R,20152016,2015-10-11T02:00:00Z,3,1,1,,20,Calgary Flames,/api/v1/teams/20,2,1,0,,23,Vancouver Canucks,/api/v1/teams/23
2015020029,/api/v1/game/2015020029/feed/live,R,20152016,2015-10-11T02:00:00Z,1,0,2,,5,Pittsburgh Penguins,/api/v1/teams/5,2,2,0,,53,Arizona Coyotes,/api/v1/teams/53
2015020030,/api/v1/game/2015020030/feed/live,R,20152016,2015-10-11T02:30:00Z,0,0,1,,24,Anaheim Ducks,/api/v1/teams/24,2,2,0,,28,San Jose Sharks,/api/v1/teams/28
2015020031,/api/v1/game/2015020031/feed/live,R,20152016,2015-10-11T23:00:00Z,3,3,0,,8,Montréal Canadiens,/api/v1/teams/8,1,2,1,,9,Ottawa Senators,/api/v1/teams/9
2015020032,/api/v1/game/2015020032/feed/live,R,20152016,2015-10-12T17:00:00Z,6,3,0,,14,Tampa Bay Lightning,/api/v1/teams/14,3,0,3,,6,Boston Bruins,/api/v1/teams/6
2015020033,/api/v1/game/2015020033/feed/live,R,20152016,2015-10-12T17:00:00Z,2,2,1,,52,Winnipeg Jets,/api/v1/teams/52,4,1,1,,2,New York Islanders,/api/v1/teams/2
2015020034,/api/v1/game/2015020034/feed/live,R,20152016,2015-10-12T19:00:00Z,2,0,3,,29,Columbus Blue Jackets,/api/v1/teams/29,4,1,2,,7,Buffalo Sabres,/api/v1/teams/7
2015020035,/api/v1/game/2015020035/feed/live,R,20152016,2015-10-12T23:00:00Z,0,1,1,,13,Florida Panthers,/api/v1/teams/13,1,1,1,,4,Philadelphia Flyers,/api/v1/teams/4
2015020036,/api/v1/game/2015020036/feed/live,R,20152016,2015-10-13T02:00:00Z,2,2,0,,23,Vancouver Canucks,/api/v1/teams/23,1,0,1,,24,Anaheim Ducks,/api/v1/teams/24
2015020037,/api/v1/game/2015020037/feed/live,R,20152016,2015-10-13T23:00:00Z,3,3,0,,18,Nashville Predators,/api/v1/teams/18,1,0,3,,1,New Jersey Devils,/api/v1/teams/1
2015020038,/api/v1/game/2015020038/feed/live,R,20152016,2015-10-13T23:00:00Z,4,3,1,,52,Winnipeg Jets,/api/v1/teams/52,1,3,1,,3,New York Rangers,/api/v1/teams/3
2015020039,/api/v1/game/2015020039/feed/live,R,20152016,2015-10-13T23:00:00Z,3,4,0,,8,Montréal Canadiens,/api/v1/teams/8,2,0,3,,5,Pittsburgh Penguins,/api/v1/teams/5
2015020040,/api/v1/game/2015020040/feed/live,R,20152016,2015-10-13T23:00:00Z,5,3,0,,28,San Jose Sharks,/api/v1/teams/28,0,1,1,,15,Washington Capitals,/api/v1/teams/15
