gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1998020001,/api/v1/game/1998020001/feed/live,R,19981999,1998-10-09T23:30:00Z,1,1,0,0,4,Philadelphia Flyers,/api/v1/teams/4,0,0,1,0,3,New York Rangers,/api/v1/teams/3
1998020002,/api/v1/game/1998020002/feed/live,R,19981999,1998-10-09T23:30:00Z,1,0,1,0,14,Tampa Bay Lightning,/api/v1/teams/14,4,1,0,0,13,Florida Panthers,/api/v1/teams/13
1998020003,/api/v1/game/1998020003/feed/live,R,19981999,1998-10-10T03:00:00Z,3,0,0,1,28,San Jose Sharks,/api/v1/teams/28,3,0,0,1,20,Calgary Flames,/api/v1/teams/20
1998020004,/api/v1/game/1998020004/feed/live,R,19981999,1998-10-10T23:00:00Z,3,0,0,1,19,St. Louis Blues,/api/v1/teams/19,3,0,0,1,6,Boston Bruins,/api/v1/teams/6
1998020005,/api/v1/game/1998020005/feed/live,R,19981999,1998-10-10T23:00:00Z,1,0,1,0,17,Detroit Red Wings,/api/v1/teams/17,2,1,0,0,10,Toronto Maple Leafs,/api/v1/teams/10
1998020006,/api/v1/game/1998020006/feed/live,R,19981999,1998-10-10T23:00:00Z,1,0,2,0,3,New York Rangers,/api/v1/teams/3,7,1,0,0,8,Montréal Canadiens,/api/v1/teams/8
1998020007,/api/v1/game/1998020007/feed/live,R,19981999,1998-10-10T23:00:00Z,4,1,0,0,5,Pittsburgh Penguins,/api/v1/teams/5,3,0,1,0,2,New York Islanders,/api/v1/teams/2
1998020008,/api/v1/game/1998020008/feed/live,R,19981999,1998-10-10T23:00:00Z,0,0,1,0,24,Anaheim Ducks,/api/v1/teams/24,1,1,0,0,15,Washington Capitals,/api/v1/teams/15
1998020009,/api/v1/game/1998020009/feed/live,R,19981999,1998-10-10T23:00:00Z,4,0,1,1,14,Tampa Bay Lightning,/api/v1/teams/14,4,0,0,1,12,Carolina Hurricanes,/api/v1/teams/12
1998020010,/api/v1/game/1998020010/feed/live,R,19981999,1998-10-11T00:00:00Z,1,0,1,0,1,New Jersey Devils,/api/v1/teams/1,2,1,0,0,16,Chicago Blackhawks,/api/v1/teams/16
