gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
2014010089,/api/v1/game/2014010089/feed/live,PR,20142015,2014-10-03T23:00:00Z,1,0,0,,7,Buffalo Sabres,/api/v1/teams/7,5,0,0,,12,Carolina Hurricanes,/api/v1/teams/12
2014010090,/api/v1/game/2014010090/feed/live,PR,20142015,2014-10-03T23:00:00Z,2,0,0,,16,Chicago Blackhawks,/api/v1/teams/16,3,0,0,,3,New York Rangers,/api/v1/teams/3
2014010091,/api/v1/game/2014010091/feed/live,PR,20142015,2014-10-03T23:30:00Z,3,0,0,,8,Montréal Canadiens,/api/v1/teams/8,4,0,0,,9,Ottawa Senators,/api/v1/teams/9
2014010093,/api/v1/game/2014010093/feed/live,PR,20142015,2014-10-03T23:30:00Z,1,0,0,,17,Detroit Red Wings,/api/v1/teams/17,5,0,0,,10,Toronto Maple Leafs,/api/v1/teams/10
2014010094,/api/v1/game/2014010094/feed/live,PR,20142015,2014-10-03T23:30:00Z,6,0,0,,6,Boston Bruins,/api/v1/teams/6,1,0,0,,2,New York Islanders,/api/v1/teams/2
2014010092,/api/v1/game/2014010092/feed/live,PR,20142015,2014-10-04T02:00:00Z,3,0,0,,28,San Jose Sharks,/api/v1/teams/28,1,0,0,,53,Arizona Coyotes,/api/v1/teams/53
2014010095,/api/v1/game/2014010095/feed/live,PR,20142015,2014-10-04T21:30:00Z,4,0,0,,17,Detroit Red Wings,/api/v1/teams/17,3,0,0,,6,Boston Bruins,/api/v1/teams/6
2014010098,/api/v1/game/2014010098/feed/live,PR,20142015,2014-10-04T23:00:00Z,2,0,0,,18,Nashville Predators,/api/v1/teams/18,3,0,0,,29,Columbus Blue Jackets,/api/v1/teams/29
2014010100,/api/v1/game/2014010100/feed/live,PR,20142015,2014-10-04T23:00:00Z,1,0,0,,13,Florida Panthers,/api/v1/teams/13,4,0,0,,14,Tampa Bay Lightning,/api/v1/teams/14
2014010102,/api/v1/game/2014010102/feed/live,PR,20142015,2014-10-04T23:00:00Z,4,0,0,,9,Ottawa Senators,/api/v1/teams/9,2,0,0,,8,Montréal Canadiens,/api/v1/teams/8
