gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1983020001,/api/v1/game/1983020001/feed/live,R,19831984,1983-10-05T00:00:00Z,3,0,1,0,2,New York Islanders,/api/v1/teams/2,7,1,0,0,32,Quebec Nordiques,/api/v1/teams/32
1983020002,/api/v1/game/1983020002/feed/live,R,19831984,1983-10-05T01:00:00Z,3,0,1,0,5,Pittsburgh Penguins,/api/v1/teams/5,5,1,0,0,19,St. Louis Blues,/api/v1/teams/19
1983020003,/api/v1/game/1983020003/feed/live,R,19831984,1983-10-06T00:00:00Z,3,0,1,0,34,Hartford Whalers,/api/v1/teams/34,5,1,0,0,7,Buffalo Sabres,/api/v1/teams/7
1983020004,/api/v1/game/1983020004/feed/live,R,19831984,1983-10-06T00:00:00Z,2,0,1,0,1,New Jersey Devils,/api/v1/teams/1,6,1,0,0,3,New York Rangers,/api/v1/teams/3
1983020006,/api/v1/game/1983020006/feed/live,R,19831984,1983-10-06T01:00:00Z,6,0,0,1,17,Detroit Red Wings,/api/v1/teams/17,6,0,0,1,33,Winnipeg Jets (1979),/api/v1/teams/33
1983020007,/api/v1/game/1983020007/feed/live,R,19831984,1983-10-06T01:00:00Z,3,1,1,0,19,St. Louis Blues,/api/v1/teams/19,4,1,0,0,16,Chicago Blackhawks,/api/v1/teams/16
1983020005,/api/v1/game/1983020005/feed/live,R,19831984,1983-10-06T02:00:00Z,4,0,1,0,10,Toronto Maple Leafs,/api/v1/teams/10,5,1,0,0,22,Edmonton Oilers,/api/v1/teams/22
1983020008,/api/v1/game/1983020008/feed/live,R,19831984,1983-10-06T03:00:00Z,3,0,0,1,31,Minnesota North Stars,/api/v1/teams/31,3,0,0,1,26,Los Angeles Kings,/api/v1/teams/26
1983020009,/api/v1/game/1983020009/feed/live,R,19831984,1983-10-06T03:00:00Z,5,1,0,0,20,Calgary Flames,/api/v1/teams/20,3,0,1,0,23,Vancouver Canucks,/api/v1/teams/23
1983020010,/api/v1/game/1983020010/feed/live,R,19831984,1983-10-07T00:00:00Z,3,1,1,0,32,Quebec Nordiques,/api/v1/teams/32,9,1,0,0,6,Boston Bruins,/api/v1/teams/6
1983020011,/api/v1/game/1983020011/feed/live,R,19831984,1983-10-07T00:00:00Z,7,1,1,0,2,New York Islanders,/api/v1/teams/2,4,0,1,0,8,Montréal Canadiens,/api/v1/teams/8
1983020012,/api/v1/game/1983020012/feed/live,R,19831984,1983-10-07T00:00:00Z,1,0,1,0,15,Washington Capitals,/api/v1/teams/15,4,1,0,0,4,Philadelphia Flyers,/api/v1/teams/4
1983020013,/api/v1/game/1983020013/feed/live,R,19831984,1983-10-08T00:00:00Z,3,2,0,0,3,New York Rangers,/api/v1/teams/3,1,0,2,0,1,New Jersey Devils,/api/v1/teams/1
