gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1985020074,/api/v1/game/1985020074/feed/live,R,19851986,1985-10-26T00:00:00Z,4,4,3,2,23,Vancouver Canucks,/api/v1/teams/23,5,4,3,2,7,Buffalo Sabres,/api/v1/teams/7
1985020075,/api/v1/game/1985020075/feed/live,R,19851986,1985-10-26T00:00:00Z,0,1,6,1,26,Los Angeles Kings,/api/v1/teams/26,5,4,3,1,3,New York Rangers,/api/v1/teams/3
1985020076,/api/v1/game/1985020076/feed/live,R,19851986,1985-10-26T01:00:00Z,7,2,4,2,15,Washington Capitals,/api/v1/teams/15,7,4,3,2,33,Winnipeg Jets (1979),/api/v1/teams/33
1985020077,/api/v1/game/1985020077/feed/live,R,19851986,1985-10-26T02:00:00Z,3,3,4,0,20,Calgary Flames,/api/v1/teams/20,5,6,1,0,22,Edmonton Oilers,/api/v1/teams/22
1985020078,/api/v1/game/1985020078/feed/live,R,19851986,1985-10-27T00:00:00Z,3,4,4,0,34,Hartford Whalers,/api/v1/teams/34,5,4,4,0,8,Montréal Canadiens,/api/v1/teams/8
1985020079,/api/v1/game/1985020079/feed/live,R,19851986,1985-10-27T00:00:00Z,4,7,1,1,32,Quebec Nordiques,/api/v1/teams/32,4,3,3,1,5,Pittsburgh Penguins,/api/v1/teams/5
1985020081,/api/v1/game/1985020081/feed/live,R,19851986,1985-10-27T00:00:00Z,2,1,7,1,26,Los Angeles Kings,/api/v1/teams/26,5,4,3,1,1,New Jersey Devils,/api/v1/teams/1
1985020082,/api/v1/game/1985020082/feed/live,R,19851986,1985-10-27T00:00:00Z,7,3,3,2,31,Minnesota North Stars,/api/v1/teams/31,5,1,6,2,10,Toronto Maple Leafs,/api/v1/teams/10
1985020080,/api/v1/game/1985020080/feed/live,R,19851986,1985-10-27T01:00:00Z,5,4,2,1,2,New York Islanders,/api/v1/teams/2,2,3,3,1,19,St. Louis Blues,/api/v1/teams/19
1985020083,/api/v1/game/1985020083/feed/live,R,19851986,1985-10-27T02:00:00Z,4,0,7,1,17,Detroit Red Wings,/api/v1/teams/17,7,4,4,1,20,Calgary Flames,/api/v1/teams/20
1985020084,/api/v1/game/1985020084/feed/live,R,19851986,1985-10-28T01:00:00Z,1,5,2,1,6,Boston Bruins,/api/v1/teams/6,2,5,3,1,3,New York Rangers,/api/v1/teams/3
1985020085,/api/v1/game/1985020085/feed/live,R,19851986,1985-10-28T01:00:00Z,2,3,4,2,31,Minnesota North Stars,/api/v1/teams/31,3,5,3,2,7,Buffalo Sabres,/api/v1/teams/7
1985020086,/api/v1/game/1985020086/feed/live,R,19851986,1985-10-28T01:00:00Z,4,4,4,2,23,Vancouver Canucks,/api/v1/teams/23,7,6,2,2,4,Philadelphia Flyers,/api/v1/teams/4
1985020087,/api/v1/game/1985020087/feed/live,R,19851986,1985-10-28T02:00:00Z,4,3,4,2,15,Washington Capitals,/api/v1/teams/15,2,3,5,2,16,Chicago Blackhawks,/api/v1/teams/16
1985020088,/api/v1/game/1985020088/feed/live,R,19851986,1985-10-28T02:00:00Z,3,0,8,1,17,Detroit Red Wings,/api/v1/teams/17,5,5,3,1,33,Winnipeg Jets (1979),/api/v1/teams/33
1985020089,/api/v1/game/1985020089/feed/live,R,19851986,1985-10-29T03:00:00Z,6,7,1,0,22,Edmonton Oilers,/api/v1/teams/22,4,4,5,0,20,Calgary Flames,/api/v1/teams/20
1985020090,/api/v1/game/1985020090/feed/live,R,19851986,1985-10-30T01:00:00Z,6,6,2,1,6,Boston Bruins,/api/v1/teams/6,4,4,4,1,1,New Jersey Devils,/api/v1/teams/1
1985020091,/api/v1/game/1985020091/feed/live,R,19851986,1985-10-30T01:00:00Z,4,5,4,0,34,Hartford Whalers,/api/v1/teams/34,3,3,4,0,5,Pittsburgh Penguins,/api/v1/teams/5
1985020092,/api/v1/game/1985020092/feed/live,R,19851986,1985-10-30T01:00:00Z,4,4,5,0,8,Montréal Canadiens,/api/v1/teams/8,6,8,1,0,32,Quebec Nordiques,/api/v1/teams/32
1985020093,/api/v1/game/1985020093/feed/live,R,19851986,1985-10-30T01:00:00Z,3,2,7,1,26,Los Angeles Kings,/api/v1/teams/26,2,4,3,1,2,New York Islanders,/api/v1/teams/2
1985020094,/api/v1/game/1985020094/feed/live,R,19851986,1985-10-30T01:00:00Z,3,3,4,1,19,St. Louis Blues,/api/v1/teams/19,6,4,4,1,15,Washington Capitals,/api/v1/teams/15
1985020095,/api/v1/game/1985020095/feed/live,R,19851986,1985-10-31T01:00:00Z,4,8,2,1,32,Quebec Nordiques,/api/v1/teams/32,6,6,4,1,34,Hartford Whalers,/api/v1/teams/34
1985020097,/api/v1/game/1985020097/feed/live,R,19851986,1985-10-31T01:00:00Z,5,7,2,0,4,Philadelphia Flyers,/api/v1/teams/4,4,4,6,0,8,Montréal Canadiens,/api/v1/teams/8
1985020098,/api/v1/game/1985020098/feed/live,R,19851986,1985-10-31T01:00:00Z,3,3,5,2,5,Pittsburgh Penguins,/api/v1/teams/5,6,1,8,2,17,Detroit Red Wings,/api/v1/teams/17
1985020100,/api/v1/game/1985020100/feed/live,R,19851986,1985-10-31T02:00:00Z,6,4,5,1,16,Chicago Blackhawks,/api/v1/teams/16,5,3,5,1,31,Minnesota North Stars,/api/v1/teams/31
1985020096,/api/v1/game/1985020096/feed/live,R,19851986,1985-10-31T03:00:00Z,2,5,4,1,7,Buffalo Sabres,/api/v1/teams/7,4,5,5,1,20,Calgary Flames,/api/v1/teams/20
1985020101,/api/v1/game/1985020101/feed/live,R,19851986,1985-10-31T03:00:00Z,3,5,4,1,33,Winnipeg Jets (1979),/api/v1/teams/33,7,8,1,1,22,Edmonton Oilers,/api/v1/teams/22
1985020099,/api/v1/game/1985020099/feed/live,R,19851986,1985-10-31T04:00:00Z,3,1,7,1,10,Toronto Maple Leafs,/api/v1/teams/10,5,5,4,1,23,Vancouver Canucks,/api/v1/teams/23
1985020102,/api/v1/game/1985020102/feed/live,R,19851986,1985-11-01T01:00:00Z,4,2,8,1,26,Los Angeles Kings,/api/v1/teams/26,7,7,2,1,6,Boston Bruins,/api/v1/teams/6
1985020103,/api/v1/game/1985020103/feed/live,R,19851986,1985-11-01T01:00:00Z,2,1,8,2,17,Detroit Red Wings,/api/v1/teams/17,2,4,4,2,1,New Jersey Devils,/api/v1/teams/1
1985020105,/api/v1/game/1985020105/feed/live,R,19851986,1985-11-02T01:00:00Z,3,4,4,1,2,New York Islanders,/api/v1/teams/2,5,5,4,1,15,Washington Capitals,/api/v1/teams/15
1985020104,/api/v1/game/1985020104/feed/live,R,19851986,1985-11-02T03:00:00Z,2,6,4,1,7,Buffalo Sabres,/api/v1/teams/7,0,8,2,1,22,Edmonton Oilers,/api/v1/teams/22
1985020106,/api/v1/game/1985020106/feed/live,R,19851986,1985-11-03T01:00:00Z,4,4,6,1,16,Chicago Blackhawks,/api/v1/teams/16,5,8,2,1,6,Boston Bruins,/api/v1/teams/6
1985020107,/api/v1/game/1985020107/feed/live,R,19851986,1985-11-03T01:00:00Z,8,3,8,1,26,Los Angeles Kings,/api/v1/teams/26,1,6,5,1,34,Hartford Whalers,/api/v1/teams/34
1985020109,/api/v1/game/1985020109/feed/live,R,19851986,1985-11-03T01:00:00Z,4,3,5,3,5,Pittsburgh Penguins,/api/v1/teams/5,4,4,6,3,8,Montréal Canadiens,/api/v1/teams/8
1985020110,/api/v1/game/1985020110/feed/live,R,19851986,1985-11-03T01:00:00Z,5,8,2,0,4,Philadelphia Flyers,/api/v1/teams/4,3,8,3,0,32,Quebec Nordiques,/api/v1/teams/32
1985020111,/api/v1/game/1985020111/feed/live,R,19851986,1985-11-03T01:00:00Z,3,5,5,2,15,Washington Capitals,/api/v1/teams/15,5,5,4,2,2,New York Islanders,/api/v1/teams/2
1985020112,/api/v1/game/1985020112/feed/live,R,19851986,1985-11-03T01:00:00Z,5,5,3,2,3,New York Rangers,/api/v1/teams/3,6,5,4,2,1,New Jersey Devils,/api/v1/teams/1
1985020114,/api/v1/game/1985020114/feed/live,R,19851986,1985-11-03T02:00:00Z,5,1,8,3,17,Detroit Red Wings,/api/v1/teams/17,5,3,4,3,19,St. Louis Blues,/api/v1/teams/19
1985020115,/api/v1/game/1985020115/feed/live,R,19851986,1985-11-03T02:00:00Z,3,6,4,1,33,Winnipeg Jets (1979),/api/v1/teams/33,1,3,6,1,31,Minnesota North Stars,/api/v1/teams/31
1985020113,/api/v1/game/1985020113/feed/live,R,19851986,1985-11-03T03:00:00Z,2,1,8,1,10,Toronto Maple Leafs,/api/v1/teams/10,4,6,5,1,20,Calgary Flames,/api/v1/teams/20
1985020108,/api/v1/game/1985020108/feed/live,R,19851986,1985-11-03T04:00:00Z,2,6,5,1,7,Buffalo Sabres,/api/v1/teams/7,6,6,4,1,23,Vancouver Canucks,/api/v1/teams/23
1985020116,/api/v1/game/1985020116/feed/live,R,19851986,1985-11-04T01:00:00Z,4,3,9,1,26,Los Angeles Kings,/api/v1/teams/26,7,9,2,1,4,Philadelphia Flyers,/api/v1/teams/4
1985020118,/api/v1/game/1985020118/feed/live,R,19851986,1985-11-04T02:00:00Z,4,4,4,2,19,St. Louis Blues,/api/v1/teams/19,3,6,4,2,33,Winnipeg Jets (1979),/api/v1/teams/33
1985020117,/api/v1/game/1985020117/feed/live,R,19851986,1985-11-04T03:00:00Z,1,1,9,1,10,Toronto Maple Leafs,/api/v1/teams/10,7,9,2,1,22,Edmonton Oilers,/api/v1/teams/22
1985020397,/api/v1/game/1985020397/feed/live,R,19851986,1985-11-05T01:00:00Z,4,6,3,2,3,New York Rangers,/api/v1/teams/3,2,3,6,2,5,Pittsburgh Penguins,/api/v1/teams/5
1985020119,/api/v1/game/1985020119/feed/live,R,19851986,1985-11-06T01:00:00Z,5,8,3,1,6,Boston Bruins,/api/v1/teams/6,7,9,3,1,32,Quebec Nordiques,/api/v1/teams/32
1985020120,/api/v1/game/1985020120/feed/live,R,19851986,1985-11-06T01:00:00Z,8,5,6,1,8,Montréal Canadiens,/api/v1/teams/8,3,6,6,1,34,Hartford Whalers,/api/v1/teams/34
1985020121,/api/v1/game/1985020121/feed/live,R,19851986,1985-11-06T01:00:00Z,4,6,5,1,20,Calgary Flames,/api/v1/teams/20,4,5,4,1,2,New York Islanders,/api/v1/teams/2
1985020122,/api/v1/game/1985020122/feed/live,R,19851986,1985-11-06T01:00:00Z,4,4,7,1,16,Chicago Blackhawks,/api/v1/teams/16,8,6,5,1,15,Washington Capitals,/api/v1/teams/15
1985020123,/api/v1/game/1985020123/feed/live,R,19851986,1985-11-06T04:00:00Z,6,10,2,0,22,Edmonton Oilers,/api/v1/teams/22,4,6,5,0,23,Vancouver Canucks,/api/v1/teams/23
1985020124,/api/v1/game/1985020124/feed/live,R,19851986,1985-11-07T01:00:00Z,3,6,5,2,33,Winnipeg Jets (1979),/api/v1/teams/33,7,7,5,2,7,Buffalo Sabres,/api/v1/teams/7
1985020126,/api/v1/game/1985020126/feed/live,R,19851986,1985-11-07T01:00:00Z,5,6,4,2,2,New York Islanders,/api/v1/teams/2,4,1,10,2,10,Toronto Maple Leafs,/api/v1/teams/10
1985020127,/api/v1/game/1985020127/feed/live,R,19851986,1985-11-07T01:00:00Z,5,10,2,0,4,Philadelphia Flyers,/api/v1/teams/4,2,6,4,0,3,New York Rangers,/api/v1/teams/3
1985020128,/api/v1/game/1985020128/feed/live,R,19851986,1985-11-07T01:00:00Z,5,7,5,1,20,Calgary Flames,/api/v1/teams/20,2,5,5,1,1,New Jersey Devils,/api/v1/teams/1
1985020129,/api/v1/game/1985020129/feed/live,R,19851986,1985-11-07T01:00:00Z,4,7,5,2,15,Washington Capitals,/api/v1/teams/15,1,3,7,2,5,Pittsburgh Penguins,/api/v1/teams/5
1985020130,/api/v1/game/1985020130/feed/live,R,19851986,1985-11-07T01:00:00Z,2,4,5,2,19,St. Louis Blues,/api/v1/teams/19,4,2,8,2,17,Detroit Red Wings,/api/v1/teams/17
1985020125,/api/v1/game/1985020125/feed/live,R,19851986,1985-11-07T02:00:00Z,3,5,6,2,8,Montréal Canadiens,/api/v1/teams/8,3,3,6,2,31,Minnesota North Stars,/api/v1/teams/31
