gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1981020001,/api/v1/game/1981020001/feed/live,R,19811982,1981-10-07T00:00:00Z,5,0,1,0,34,Hartford Whalers,/api/v1/teams/34,6,1,0,0,32,Quebec Nordiques,/api/v1/teams/32
1981020002,/api/v1/game/1981020002/feed/live,R,19811982,1981-10-07T00:00:00Z,5,1,0,0,17,Detroit Red Wings,/api/v1/teams/17,2,0,1,0,3,New York Rangers,/api/v1/teams/3
1981020003,/api/v1/game/1981020003/feed/live,R,19811982,1981-10-07T01:00:00Z,2,0,1,0,5,Pittsburgh Penguins,/api/v1/teams/5,6,1,0,0,19,St. Louis Blues,/api/v1/teams/19
1981020004,/api/v1/game/1981020004/feed/live,R,19811982,1981-10-07T01:00:00Z,6,1,0,0,10,Toronto Maple Leafs,/api/v1/teams/10,1,0,1,0,33,Winnipeg Jets (1979),/api/v1/teams/33
1981020005,/api/v1/game/1981020005/feed/live,R,19811982,1981-10-07T03:00:00Z,2,0,1,0,35,Colorado Rockies,/api/v1/teams/35,4,1,0,0,23,Vancouver Canucks,/api/v1/teams/23
1981020006,/api/v1/game/1981020006/feed/live,R,19811982,1981-10-08T00:00:00Z,3,0,1,0,15,Washington Capitals,/api/v1/teams/15,5,1,0,0,7,Buffalo Sabres,/api/v1/teams/7
1981020008,/api/v1/game/1981020008/feed/live,R,19811982,1981-10-08T01:00:00Z,5,0,1,1,5,Pittsburgh Penguins,/api/v1/teams/5,5,0,0,1,16,Chicago Blackhawks,/api/v1/teams/16
1981020009,/api/v1/game/1981020009/feed/live,R,19811982,1981-10-08T02:00:00Z,4,0,2,0,35,Colorado Rockies,/api/v1/teams/35,7,1,0,0,22,Edmonton Oilers,/api/v1/teams/22
1981020007,/api/v1/game/1981020007/feed/live,R,19811982,1981-10-08T03:00:00Z,4,1,0,0,2,New York Islanders,/api/v1/teams/2,1,0,1,0,26,Los Angeles Kings,/api/v1/teams/26
1981020010,/api/v1/game/1981020010/feed/live,R,19811982,1981-10-09T00:00:00Z,7,2,0,0,32,Quebec Nordiques,/api/v1/teams/32,5,0,1,0,6,Boston Bruins,/api/v1/teams/6
1981020011,/api/v1/game/1981020011/feed/live,R,19811982,1981-10-09T00:00:00Z,5,0,1,1,34,Hartford Whalers,/api/v1/teams/34,5,0,0,1,8,Montréal Canadiens,/api/v1/teams/8
1981020012,/api/v1/game/1981020012/feed/live,R,19811982,1981-10-09T01:00:00Z,3,1,0,1,10,Toronto Maple Leafs,/api/v1/teams/10,3,0,0,1,31,Minnesota North Stars,/api/v1/teams/31
1981020013,/api/v1/game/1981020013/feed/live,R,19811982,1981-10-09T02:00:00Z,1,1,0,1,23,Vancouver Canucks,/api/v1/teams/23,1,0,0,1,20,Calgary Flames,/api/v1/teams/20
1981020015,/api/v1/game/1981020015/feed/live,R,19811982,1981-10-10T00:00:00Z,2,1,0,1,17,Detroit Red Wings,/api/v1/teams/17,2,0,0,1,4,Philadelphia Flyers,/api/v1/teams/4
1981020014,/api/v1/game/1981020014/feed/live,R,19811982,1981-10-10T01:00:00Z,3,0,2,0,3,New York Rangers,/api/v1/teams/3,8,1,1,0,33,Winnipeg Jets (1979),/api/v1/teams/33
1981020016,/api/v1/game/1981020016/feed/live,R,19811982,1981-10-10T03:00:00Z,2,1,1,0,22,Edmonton Oilers,/api/v1/teams/22,6,2,0,0,23,Vancouver Canucks,/api/v1/teams/23
1981020017,/api/v1/game/1981020017/feed/live,R,19811982,1981-10-11T00:00:00Z,1,0,1,1,6,Boston Bruins,/api/v1/teams/6,1,0,1,1,34,Hartford Whalers,/api/v1/teams/34
1981020018,/api/v1/game/1981020018/feed/live,R,19811982,1981-10-11T00:00:00Z,0,1,1,0,7,Buffalo Sabres,/api/v1/teams/7,9,1,0,0,8,Montréal Canadiens,/api/v1/teams/8
1981020019,/api/v1/game/1981020019/feed/live,R,19811982,1981-10-11T00:00:00Z,1,2,1,0,32,Quebec Nordiques,/api/v1/teams/32,2,1,1,0,5,Pittsburgh Penguins,/api/v1/teams/5
1981020022,/api/v1/game/1981020022/feed/live,R,19811982,1981-10-11T00:00:00Z,3,1,1,1,17,Detroit Red Wings,/api/v1/teams/17,6,1,1,1,15,Washington Capitals,/api/v1/teams/15
1981020023,/api/v1/game/1981020023/feed/live,R,19811982,1981-10-11T00:00:00Z,8,0,1,1,16,Chicago Blackhawks,/api/v1/teams/16,9,2,0,1,10,Toronto Maple Leafs,/api/v1/teams/10
1981020021,/api/v1/game/1981020021/feed/live,R,19811982,1981-10-11T01:00:00Z,0,0,3,0,3,New York Rangers,/api/v1/teams/3,7,1,0,0,31,Minnesota North Stars,/api/v1/teams/31
1981020024,/api/v1/game/1981020024/feed/live,R,19811982,1981-10-11T01:00:00Z,6,1,0,1,20,Calgary Flames,/api/v1/teams/20,4,1,1,1,19,St. Louis Blues,/api/v1/teams/19
1981020020,/api/v1/game/1981020020/feed/live,R,19811982,1981-10-11T02:00:00Z,2,1,0,1,2,New York Islanders,/api/v1/teams/2,2,0,2,1,35,Colorado Rockies,/api/v1/teams/35
1981020025,/api/v1/game/1981020025/feed/live,R,19811982,1981-10-11T03:00:00Z,7,2,1,0,22,Edmonton Oilers,/api/v1/teams/22,4,0,2,0,26,Los Angeles Kings,/api/v1/teams/26
1981020026,/api/v1/game/1981020026/feed/live,R,19811982,1981-10-12T00:00:00Z,3,1,2,0,15,Washington Capitals,/api/v1/teams/15,6,1,1,0,6,Boston Bruins,/api/v1/teams/6
1981020027,/api/v1/game/1981020027/feed/live,R,19811982,1981-10-12T00:00:00Z,2,2,0,2,23,Vancouver Canucks,/api/v1/teams/23,2,1,1,2,7,Buffalo Sabres,/api/v1/teams/7
1981020028,/api/v1/game/1981020028/feed/live,R,19811982,1981-10-12T00:00:00Z,2,1,2,1,5,Pittsburgh Penguins,/api/v1/teams/5,8,1,0,1,4,Philadelphia Flyers,/api/v1/teams/4
1981020029,/api/v1/game/1981020029/feed/live,R,19811982,1981-10-12T01:00:00Z,0,1,1,1,20,Calgary Flames,/api/v1/teams/20,3,1,1,1,16,Chicago Blackhawks,/api/v1/teams/16
1981020030,/api/v1/game/1981020030/feed/live,R,19811982,1981-10-13T00:00:00Z,4,2,0,1,31,Minnesota North Stars,/api/v1/teams/31,2,2,2,1,32,Quebec Nordiques,/api/v1/teams/32
1981020031,/api/v1/game/1981020031/feed/live,R,19811982,1981-10-14T03:00:00Z,3,1,2,1,20,Calgary Flames,/api/v1/teams/20,4,1,2,1,26,Los Angeles Kings,/api/v1/teams/26
1981020033,/api/v1/game/1981020033/feed/live,R,19811982,1981-10-15T00:00:00Z,2,2,3,0,32,Quebec Nordiques,/api/v1/teams/32,4,2,1,0,7,Buffalo Sabres,/api/v1/teams/7
1981020034,/api/v1/game/1981020034/feed/live,R,19811982,1981-10-15T00:00:00Z,4,2,0,1,2,New York Islanders,/api/v1/teams/2,1,1,3,1,5,Pittsburgh Penguins,/api/v1/teams/5
1981020035,/api/v1/game/1981020035/feed/live,R,19811982,1981-10-15T00:00:00Z,1,2,1,2,23,Vancouver Canucks,/api/v1/teams/23,2,1,3,2,3,New York Rangers,/api/v1/teams/3
1981020036,/api/v1/game/1981020036/feed/live,R,19811982,1981-10-15T00:00:00Z,5,2,0,1,4,Philadelphia Flyers,/api/v1/teams/4,4,1,3,1,15,Washington Capitals,/api/v1/teams/15
1981020037,/api/v1/game/1981020037/feed/live,R,19811982,1981-10-15T00:00:00Z,2,3,0,1,31,Minnesota North Stars,/api/v1/teams/31,1,2,1,1,10,Toronto Maple Leafs,/api/v1/teams/10
1981020032,/api/v1/game/1981020032/feed/live,R,19811982,1981-10-15T01:00:00Z,8,2,1,1,6,Boston Bruins,/api/v1/teams/6,5,1,2,1,16,Chicago Blackhawks,/api/v1/teams/16
1981020038,/api/v1/game/1981020038/feed/live,R,19811982,1981-10-15T02:00:00Z,4,2,1,0,33,Winnipeg Jets (1979),/api/v1/teams/33,2,2,2,0,22,Edmonton Oilers,/api/v1/teams/22
1981020039,/api/v1/game/1981020039/feed/live,R,19811982,1981-10-16T00:00:00Z,7,2,0,1,8,Montréal Canadiens,/api/v1/teams/8,2,0,2,1,34,Hartford Whalers,/api/v1/teams/34
1981020040,/api/v1/game/1981020040/feed/live,R,19811982,1981-10-16T00:00:00Z,1,2,2,2,23,Vancouver Canucks,/api/v1/teams/23,4,3,0,2,2,New York Islanders,/api/v1/teams/2
1981020041,/api/v1/game/1981020041/feed/live,R,19811982,1981-10-16T00:00:00Z,2,1,4,0,15,Washington Capitals,/api/v1/teams/15,5,3,0,0,4,Philadelphia Flyers,/api/v1/teams/4
1981020042,/api/v1/game/1981020042/feed/live,R,19811982,1981-10-16T00:00:00Z,3,1,2,0,19,St. Louis Blues,/api/v1/teams/19,6,2,1,0,17,Detroit Red Wings,/api/v1/teams/17
1981020043,/api/v1/game/1981020043/feed/live,R,19811982,1981-10-16T02:00:00Z,5,3,1,0,33,Winnipeg Jets (1979),/api/v1/teams/33,4,1,3,0,20,Calgary Flames,/api/v1/teams/20
1981020044,/api/v1/game/1981020044/feed/live,R,19811982,1981-10-16T03:00:00Z,2,0,3,1,35,Colorado Rockies,/api/v1/teams/35,10,2,2,1,26,Los Angeles Kings,/api/v1/teams/26
1981020045,/api/v1/game/1981020045/feed/live,R,19811982,1981-10-17T02:00:00Z,6,3,1,1,6,Boston Bruins,/api/v1/teams/6,1,0,4,1,35,Colorado Rockies,/api/v1/teams/35
1981020046,/api/v1/game/1981020046/feed/live,R,19811982,1981-10-17T02:00:00Z,4,1,4,1,20,Calgary Flames,/api/v1/teams/20,8,3,2,1,22,Edmonton Oilers,/api/v1/teams/22
1981020048,/api/v1/game/1981020048/feed/live,R,19811982,1981-10-18T00:00:00Z,1,2,2,1,17,Detroit Red Wings,/api/v1/teams/17,8,1,2,1,34,Hartford Whalers,/api/v1/teams/34
1981020049,/api/v1/game/1981020049/feed/live,R,19811982,1981-10-18T00:00:00Z,4,3,1,1,7,Buffalo Sabres,/api/v1/teams/7,2,1,5,1,15,Washington Capitals,/api/v1/teams/15
1981020050,/api/v1/game/1981020050/feed/live,R,19811982,1981-10-18T00:00:00Z,4,2,3,2,23,Vancouver Canucks,/api/v1/teams/23,10,3,0,2,8,Montréal Canadiens,/api/v1/teams/8
