gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1992020001,/api/v1/game/1992020001/feed/live,R,19921993,1992-10-06T23:35:00Z,5,1,0,0,8,Montréal Canadiens,/api/v1/teams/8,1,0,1,0,34,Hartford Whalers,/api/v1/teams/34
1992020002,/api/v1/game/1992020002/feed/live,R,19921993,1992-10-06T23:35:00Z,3,0,1,0,2,New York Islanders,/api/v1/teams/2,4,1,0,0,1,New Jersey Devils,/api/v1/teams/1
1992020003,/api/v1/game/1992020003/feed/live,R,19921993,1992-10-06T23:35:00Z,3,0,0,1,4,Philadelphia Flyers,/api/v1/teams/4,3,0,0,1,5,Pittsburgh Penguins,/api/v1/teams/5
1992020004,/api/v1/game/1992020004/feed/live,R,19921993,1992-10-07T00:35:00Z,1,0,1,0,17,Detroit Red Wings,/api/v1/teams/17,4,1,0,0,33,Winnipeg Jets (1979),/api/v1/teams/33
1992020005,/api/v1/game/1992020005/feed/live,R,19921993,1992-10-07T00:35:00Z,4,0,1,0,31,Minnesota North Stars,/api/v1/teams/31,6,1,0,0,19,St. Louis Blues,/api/v1/teams/19
1992020007,/api/v1/game/1992020007/feed/live,R,19921993,1992-10-07T01:30:00Z,5,1,0,0,23,Vancouver Canucks,/api/v1/teams/23,4,0,1,0,22,Edmonton Oilers,/api/v1/teams/22
1992020006,/api/v1/game/1992020006/feed/live,R,19921993,1992-10-07T01:35:00Z,5,1,0,0,26,Los Angeles Kings,/api/v1/teams/26,4,0,1,0,20,Calgary Flames,/api/v1/teams/20
1992020008,/api/v1/game/1992020008/feed/live,R,19921993,1992-10-07T23:35:00Z,6,1,0,0,15,Washington Capitals,/api/v1/teams/15,5,0,1,0,10,Toronto Maple Leafs,/api/v1/teams/10
1992020009,/api/v1/game/1992020009/feed/live,R,19921993,1992-10-07T23:35:00Z,3,0,1,0,16,Chicago Blackhawks,/api/v1/teams/16,7,1,0,0,14,Tampa Bay Lightning,/api/v1/teams/14
1992020010,/api/v1/game/1992020010/feed/live,R,19921993,1992-10-08T23:35:00Z,2,0,2,0,34,Hartford Whalers,/api/v1/teams/34,3,1,0,0,6,Boston Bruins,/api/v1/teams/6
1992020011,/api/v1/game/1992020011/feed/live,R,19921993,1992-10-08T23:35:00Z,5,1,0,0,32,Quebec Nordiques,/api/v1/teams/32,4,0,1,0,7,Buffalo Sabres,/api/v1/teams/7
