gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
2006020001,/api/v1/game/2006020001/feed/live,R,20062007,2006-10-04T23:00:00Z,3,1,0,,7,Buffalo Sabres,/api/v1/teams/7,2,0,0,,12,Carolina Hurricanes,/api/v1/teams/12
2006020002,/api/v1/game/2006020002/feed/live,R,20062007,2006-10-04T23:30:00Z,4,1,0,,9,Ottawa Senators,/api/v1/teams/9,1,0,1,,10,Toronto Maple Leafs,/api/v1/teams/10
2006020003,/api/v1/game/2006020003/feed/live,R,20062007,2006-10-05T02:00:00Z,3,1,0,,25,Dallas Stars,/api/v1/teams/25,2,0,0,,21,Colorado Avalanche,/api/v1/teams/21
2006020004,/api/v1/game/2006020004/feed/live,R,20062007,2006-10-05T23:00:00Z,6,1,1,,10,Toronto Maple Leafs,/api/v1/teams/10,0,1,1,,9,Ottawa Senators,/api/v1/teams/9
2006020005,/api/v1/game/2006020005/feed/live,R,20062007,2006-10-05T23:00:00Z,2,0,1,,15,Washington Capitals,/api/v1/teams/15,5,1,0,,3,New York Rangers,/api/v1/teams/3
2006020006,/api/v1/game/2006020006/feed/live,R,20062007,2006-10-05T23:00:00Z,3,1,0,,14,Tampa Bay Lightning,/api/v1/teams/14,2,0,0,,11,Atlanta Thrashers,/api/v1/teams/11
2006020008,/api/v1/game/2006020008/feed/live,R,20062007,2006-10-05T23:00:00Z,3,1,0,,23,Vancouver Canucks,/api/v1/teams/23,1,0,1,,17,Detroit Red Wings,/api/v1/teams/17
2006020007,/api/v1/game/2006020007/feed/live,R,20062007,2006-10-05T23:30:00Z,0,0,1,,4,Philadelphia Flyers,/api/v1/teams/4,4,1,0,,5,Pittsburgh Penguins,/api/v1/teams/5
2006020009,/api/v1/game/2006020009/feed/live,R,20062007,2006-10-06T00:00:00Z,8,1,0,,16,Chicago Blackhawks,/api/v1/teams/16,6,0,1,,18,Nashville Predators,/api/v1/teams/18
2006020010,/api/v1/game/2006020010/feed/live,R,20062007,2006-10-06T00:30:00Z,2,0,0,,21,Colorado Avalanche,/api/v1/teams/21,3,1,0,,30,Minnesota Wild,/api/v1/teams/30
2006020012,/api/v1/game/2006020012/feed/live,R,20062007,2006-10-06T02:00:00Z,3,0,1,,2,New York Islanders,/api/v1/teams/2,6,1,0,,27,Phoenix Coyotes,/api/v1/teams/27
2006020011,/api/v1/game/2006020011/feed/live,R,20062007,2006-10-06T02:00:00Z,1,0,1,,20,Calgary Flames,/api/v1/teams/20,3,1,0,,22,Edmonton Oilers,/api/v1/teams/22
2006020013,/api/v1/game/2006020013/feed/live,R,20062007,2006-10-06T02:30:00Z,4,0,0,,19,St. Louis Blues,/api/v1/teams/19,5,1,0,,28,San Jose Sharks,/api/v1/teams/28
