gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
2007020003,/api/v1/game/2007020003/feed/live,R,20072008,2007-10-03T23:00:00Z,3,1,0,,8,Montréal Canadiens,/api/v1/teams/8,2,0,0,,12,Carolina Hurricanes,/api/v1/teams/12
2007020004,/api/v1/game/2007020004/feed/live,R,20072008,2007-10-03T23:00:00Z,2,1,1,,24,Anaheim Ducks,/api/v1/teams/24,3,1,0,,17,Detroit Red Wings,/api/v1/teams/17
2007020005,/api/v1/game/2007020005/feed/live,R,20072008,2007-10-03T23:30:00Z,4,1,0,,9,Ottawa Senators,/api/v1/teams/9,3,0,0,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020006,/api/v1/game/2007020006/feed/live,R,20072008,2007-10-04T01:30:00Z,3,0,1,,25,Dallas Stars,/api/v1/teams/25,4,1,0,,21,Colorado Avalanche,/api/v1/teams/21
2007020007,/api/v1/game/2007020007/feed/live,R,20072008,2007-10-04T23:00:00Z,2,0,1,,13,Florida Panthers,/api/v1/teams/13,5,1,0,,3,New York Rangers,/api/v1/teams/3
2007020008,/api/v1/game/2007020008/feed/live,R,20072008,2007-10-04T23:00:00Z,2,0,1,,10,Toronto Maple Leafs,/api/v1/teams/10,3,2,0,,9,Ottawa Senators,/api/v1/teams/9
2007020009,/api/v1/game/2007020009/feed/live,R,20072008,2007-10-04T23:30:00Z,1,0,1,,1,New Jersey Devils,/api/v1/teams/1,3,1,0,,14,Tampa Bay Lightning,/api/v1/teams/14
2007020010,/api/v1/game/2007020010/feed/live,R,20072008,2007-10-05T00:00:00Z,0,1,1,,21,Colorado Avalanche,/api/v1/teams/21,4,1,0,,18,Nashville Predators,/api/v1/teams/18
2007020011,/api/v1/game/2007020011/feed/live,R,20072008,2007-10-05T00:30:00Z,0,0,1,,16,Chicago Blackhawks,/api/v1/teams/16,1,1,0,,30,Minnesota Wild,/api/v1/teams/30
2007020013,/api/v1/game/2007020013/feed/live,R,20072008,2007-10-05T01:00:00Z,2,0,0,,28,San Jose Sharks,/api/v1/teams/28,3,1,0,,22,Edmonton Oilers,/api/v1/teams/22
2007020014,/api/v1/game/2007020014/feed/live,R,20072008,2007-10-05T02:00:00Z,2,0,1,,19,St. Louis Blues,/api/v1/teams/19,3,1,0,,27,Phoenix Coyotes,/api/v1/teams/27
2007020012,/api/v1/game/2007020012/feed/live,R,20072008,2007-10-05T02:00:00Z,3,1,0,,4,Philadelphia Flyers,/api/v1/teams/4,2,0,1,,20,Calgary Flames,/api/v1/teams/20
2007020015,/api/v1/game/2007020015/feed/live,R,20072008,2007-10-05T23:00:00Z,1,0,1,,5,Pittsburgh Penguins,/api/v1/teams/5,4,1,0,,12,Carolina Hurricanes,/api/v1/teams/12
2007020016,/api/v1/game/2007020016/feed/live,R,20072008,2007-10-05T23:00:00Z,0,1,2,,24,Anaheim Ducks,/api/v1/teams/24,4,1,0,,29,Columbus Blue Jackets,/api/v1/teams/29
2007020017,/api/v1/game/2007020017/feed/live,R,20072008,2007-10-05T23:30:00Z,6,1,0,,2,New York Islanders,/api/v1/teams/2,4,0,1,,7,Buffalo Sabres,/api/v1/teams/7
2007020018,/api/v1/game/2007020018/feed/live,R,20072008,2007-10-05T23:30:00Z,3,1,0,,15,Washington Capitals,/api/v1/teams/15,1,0,1,,11,Atlanta Thrashers,/api/v1/teams/11
2007020019,/api/v1/game/2007020019/feed/live,R,20072008,2007-10-06T00:30:00Z,1,0,1,,6,Boston Bruins,/api/v1/teams/6,4,1,1,,25,Dallas Stars,/api/v1/teams/25
2007020020,/api/v1/game/2007020020/feed/live,R,20072008,2007-10-06T02:00:00Z,3,1,0,,28,San Jose Sharks,/api/v1/teams/28,1,0,1,,23,Vancouver Canucks,/api/v1/teams/23
2007020022,/api/v1/game/2007020022/feed/live,R,20072008,2007-10-06T23:00:00Z,3,1,0,,8,Montréal Canadiens,/api/v1/teams/8,4,1,1,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020023,/api/v1/game/2007020023/feed/live,R,20072008,2007-10-06T23:00:00Z,0,1,1,,3,New York Rangers,/api/v1/teams/3,2,3,0,,9,Ottawa Senators,/api/v1/teams/9
2007020024,/api/v1/game/2007020024/feed/live,R,20072008,2007-10-06T23:00:00Z,2,0,2,,7,Buffalo Sabres,/api/v1/teams/7,3,2,0,,2,New York Islanders,/api/v1/teams/2
2007020025,/api/v1/game/2007020025/feed/live,R,20072008,2007-10-06T23:00:00Z,0,1,1,,12,Carolina Hurricanes,/api/v1/teams/12,2,2,0,,15,Washington Capitals,/api/v1/teams/15
2007020026,/api/v1/game/2007020026/feed/live,R,20072008,2007-10-06T23:00:00Z,4,1,1,,1,New Jersey Devils,/api/v1/teams/1,1,0,2,,13,Florida Panthers,/api/v1/teams/13
2007020027,/api/v1/game/2007020027/feed/live,R,20072008,2007-10-06T23:30:00Z,4,1,3,,24,Anaheim Ducks,/api/v1/teams/24,5,1,1,,5,Pittsburgh Penguins,/api/v1/teams/5
2007020028,/api/v1/game/2007020028/feed/live,R,20072008,2007-10-06T23:30:00Z,2,0,2,,11,Atlanta Thrashers,/api/v1/teams/11,5,2,0,,14,Tampa Bay Lightning,/api/v1/teams/14
2007020021,/api/v1/game/2007020021/feed/live,R,20072008,2007-10-07T00:00:00Z,3,1,1,,4,Philadelphia Flyers,/api/v1/teams/4,5,2,0,,22,Edmonton Oilers,/api/v1/teams/22
2007020029,/api/v1/game/2007020029/feed/live,R,20072008,2007-10-07T00:00:00Z,1,1,2,,25,Dallas Stars,/api/v1/teams/25,5,2,0,,18,Nashville Predators,/api/v1/teams/18
2007020030,/api/v1/game/2007020030/feed/live,R,20072008,2007-10-07T00:00:00Z,2,1,1,,29,Columbus Blue Jackets,/api/v1/teams/29,3,2,0,,30,Minnesota Wild,/api/v1/teams/30
2007020031,/api/v1/game/2007020031/feed/live,R,20072008,2007-10-07T00:30:00Z,3,1,0,,17,Detroit Red Wings,/api/v1/teams/17,4,1,1,,16,Chicago Blackhawks,/api/v1/teams/16
2007020033,/api/v1/game/2007020033/feed/live,R,20072008,2007-10-07T02:00:00Z,3,1,1,,6,Boston Bruins,/api/v1/teams/6,1,1,1,,27,Phoenix Coyotes,/api/v1/teams/27
2007020032,/api/v1/game/2007020032/feed/live,R,20072008,2007-10-07T02:00:00Z,4,1,1,,23,Vancouver Canucks,/api/v1/teams/23,3,0,1,,20,Calgary Flames,/api/v1/teams/20
2007020034,/api/v1/game/2007020034/feed/live,R,20072008,2007-10-07T02:30:00Z,5,1,1,,19,St. Louis Blues,/api/v1/teams/19,3,1,2,,26,Los Angeles Kings,/api/v1/teams/26
2007020035,/api/v1/game/2007020035/feed/live,R,20072008,2007-10-07T23:00:00Z,2,1,1,,28,San Jose Sharks,/api/v1/teams/28,6,2,1,,21,Colorado Avalanche,/api/v1/teams/21
2007020036,/api/v1/game/2007020036/feed/live,R,20072008,2007-10-08T18:00:00Z,2,3,0,,15,Washington Capitals,/api/v1/teams/15,1,2,1,,2,New York Islanders,/api/v1/teams/2
2007020037,/api/v1/game/2007020037/feed/live,R,20072008,2007-10-08T19:00:00Z,2,1,2,,1,New Jersey Devils,/api/v1/teams/1,4,4,0,,9,Ottawa Senators,/api/v1/teams/9
2007020038,/api/v1/game/2007020038/feed/live,R,20072008,2007-10-08T23:30:00Z,2,2,1,,22,Edmonton Oilers,/api/v1/teams/22,4,2,0,,17,Detroit Red Wings,/api/v1/teams/17
2007020039,/api/v1/game/2007020039/feed/live,R,20072008,2007-10-09T23:00:00Z,7,2,1,,12,Carolina Hurricanes,/api/v1/teams/12,1,1,2,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020040,/api/v1/game/2007020040/feed/live,R,20072008,2007-10-10T23:00:00Z,1,1,2,,3,New York Rangers,/api/v1/teams/3,2,3,1,,2,New York Islanders,/api/v1/teams/2
2007020041,/api/v1/game/2007020041/feed/live,R,20072008,2007-10-10T23:00:00Z,3,5,0,,9,Ottawa Senators,/api/v1/teams/9,1,0,3,,11,Atlanta Thrashers,/api/v1/teams/11
2007020042,/api/v1/game/2007020042/feed/live,R,20072008,2007-10-10T23:00:00Z,0,1,2,,27,Phoenix Coyotes,/api/v1/teams/27,3,2,1,,29,Columbus Blue Jackets,/api/v1/teams/29
2007020043,/api/v1/game/2007020043/feed/live,R,20072008,2007-10-10T23:30:00Z,3,2,0,,8,Montréal Canadiens,/api/v1/teams/8,2,1,2,,5,Pittsburgh Penguins,/api/v1/teams/5
2007020044,/api/v1/game/2007020044/feed/live,R,20072008,2007-10-10T23:30:00Z,1,0,3,,13,Florida Panthers,/api/v1/teams/13,2,3,0,,14,Tampa Bay Lightning,/api/v1/teams/14
2007020045,/api/v1/game/2007020045/feed/live,R,20072008,2007-10-10T23:30:00Z,2,0,2,,20,Calgary Flames,/api/v1/teams/20,4,3,0,,17,Detroit Red Wings,/api/v1/teams/17
2007020046,/api/v1/game/2007020046/feed/live,R,20072008,2007-10-11T00:00:00Z,0,2,2,,22,Edmonton Oilers,/api/v1/teams/22,2,3,0,,30,Minnesota Wild,/api/v1/teams/30
2007020047,/api/v1/game/2007020047/feed/live,R,20072008,2007-10-11T00:30:00Z,2,2,1,,28,San Jose Sharks,/api/v1/teams/28,1,1,2,,16,Chicago Blackhawks,/api/v1/teams/16
2007020048,/api/v1/game/2007020048/feed/live,R,20072008,2007-10-11T00:30:00Z,1,2,1,,18,Nashville Predators,/api/v1/teams/18,4,2,1,,19,St. Louis Blues,/api/v1/teams/19
2007020049,/api/v1/game/2007020049/feed/live,R,20072008,2007-10-11T00:30:00Z,1,1,3,,26,Los Angeles Kings,/api/v1/teams/26,5,2,2,,25,Dallas Stars,/api/v1/teams/25
2007020051,/api/v1/game/2007020051/feed/live,R,20072008,2007-10-11T02:00:00Z,1,1,2,,6,Boston Bruins,/api/v1/teams/6,2,2,3,,24,Anaheim Ducks,/api/v1/teams/24
2007020050,/api/v1/game/2007020050/feed/live,R,20072008,2007-10-11T02:30:00Z,8,2,1,,4,Philadelphia Flyers,/api/v1/teams/4,2,1,2,,23,Vancouver Canucks,/api/v1/teams/23
2007020052,/api/v1/game/2007020052/feed/live,R,20072008,2007-10-11T23:00:00Z,0,0,4,,11,Atlanta Thrashers,/api/v1/teams/11,6,1,2,,7,Buffalo Sabres,/api/v1/teams/7
2007020053,/api/v1/game/2007020053/feed/live,R,20072008,2007-10-11T23:30:00Z,1,3,2,,2,New York Islanders,/api/v1/teams/2,8,2,2,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020054,/api/v1/game/2007020054/feed/live,R,20072008,2007-10-11T23:30:00Z,5,3,1,,12,Carolina Hurricanes,/api/v1/teams/12,3,5,1,,9,Ottawa Senators,/api/v1/teams/9
2007020055,/api/v1/game/2007020055/feed/live,R,20072008,2007-10-11T23:30:00Z,0,1,3,,1,New Jersey Devils,/api/v1/teams/1,3,1,3,,13,Florida Panthers,/api/v1/teams/13
2007020056,/api/v1/game/2007020056/feed/live,R,20072008,2007-10-12T00:00:00Z,6,2,2,,27,Phoenix Coyotes,/api/v1/teams/27,3,2,2,,18,Nashville Predators,/api/v1/teams/18
2007020057,/api/v1/game/2007020057/feed/live,R,20072008,2007-10-12T23:00:00Z,1,3,1,,15,Washington Capitals,/api/v1/teams/15,3,2,2,,3,New York Rangers,/api/v1/teams/3
2007020058,/api/v1/game/2007020058/feed/live,R,20072008,2007-10-12T23:30:00Z,3,2,2,,16,Chicago Blackhawks,/api/v1/teams/16,2,3,1,,17,Detroit Red Wings,/api/v1/teams/17
2007020059,/api/v1/game/2007020059/feed/live,R,20072008,2007-10-13T00:30:00Z,1,2,2,,21,Colorado Avalanche,/api/v1/teams/21,4,3,1,,19,St. Louis Blues,/api/v1/teams/19
2007020060,/api/v1/game/2007020060/feed/live,R,20072008,2007-10-13T00:30:00Z,3,1,2,,20,Calgary Flames,/api/v1/teams/20,2,2,2,,25,Dallas Stars,/api/v1/teams/25
2007020061,/api/v1/game/2007020061/feed/live,R,20072008,2007-10-13T01:00:00Z,5,2,2,,23,Vancouver Canucks,/api/v1/teams/23,2,2,3,,22,Edmonton Oilers,/api/v1/teams/22
2007020062,/api/v1/game/2007020062/feed/live,R,20072008,2007-10-13T02:30:00Z,8,2,2,,6,Boston Bruins,/api/v1/teams/6,6,1,4,,26,Los Angeles Kings,/api/v1/teams/26
2007020063,/api/v1/game/2007020063/feed/live,R,20072008,2007-10-13T23:00:00Z,3,3,2,,15,Washington Capitals,/api/v1/teams/15,7,2,2,,7,Buffalo Sabres,/api/v1/teams/7
2007020064,/api/v1/game/2007020064/feed/live,R,20072008,2007-10-13T23:00:00Z,6,2,2,,5,Pittsburgh Penguins,/api/v1/teams/5,4,2,3,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020065,/api/v1/game/2007020065/feed/live,R,20072008,2007-10-13T23:00:00Z,3,4,1,,12,Carolina Hurricanes,/api/v1/teams/12,1,2,1,,8,Montréal Canadiens,/api/v1/teams/8
2007020066,/api/v1/game/2007020066/feed/live,R,20072008,2007-10-13T23:00:00Z,3,6,1,,9,Ottawa Senators,/api/v1/teams/9,1,2,3,,3,New York Rangers,/api/v1/teams/3
2007020067,/api/v1/game/2007020067/feed/live,R,20072008,2007-10-13T23:00:00Z,1,3,3,,2,New York Islanders,/api/v1/teams/2,3,3,1,,4,Philadelphia Flyers,/api/v1/teams/4
2007020068,/api/v1/game/2007020068/feed/live,R,20072008,2007-10-13T23:00:00Z,6,2,3,,1,New Jersey Devils,/api/v1/teams/1,5,0,5,,11,Atlanta Thrashers,/api/v1/teams/11
2007020069,/api/v1/game/2007020069/feed/live,R,20072008,2007-10-13T23:00:00Z,4,3,1,,14,Tampa Bay Lightning,/api/v1/teams/14,6,2,3,,13,Florida Panthers,/api/v1/teams/13
2007020070,/api/v1/game/2007020070/feed/live,R,20072008,2007-10-14T00:00:00Z,7,2,2,,20,Calgary Flames,/api/v1/teams/20,4,2,3,,18,Nashville Predators,/api/v1/teams/18
2007020071,/api/v1/game/2007020071/feed/live,R,20072008,2007-10-14T00:30:00Z,1,2,2,,25,Dallas Stars,/api/v1/teams/25,2,3,2,,16,Chicago Blackhawks,/api/v1/teams/16
2007020072,/api/v1/game/2007020072/feed/live,R,20072008,2007-10-14T01:00:00Z,1,2,2,,29,Columbus Blue Jackets,/api/v1/teams/29,5,3,2,,21,Colorado Avalanche,/api/v1/teams/21
2007020073,/api/v1/game/2007020073/feed/live,R,20072008,2007-10-14T02:00:00Z,1,2,4,,22,Edmonton Oilers,/api/v1/teams/22,4,3,2,,23,Vancouver Canucks,/api/v1/teams/23
2007020074,/api/v1/game/2007020074/feed/live,R,20072008,2007-10-14T02:00:00Z,3,4,0,,30,Minnesota Wild,/api/v1/teams/30,2,2,3,,27,Phoenix Coyotes,/api/v1/teams/27
2007020075,/api/v1/game/2007020075/feed/live,R,20072008,2007-10-14T02:30:00Z,2,3,2,,6,Boston Bruins,/api/v1/teams/6,1,2,2,,28,San Jose Sharks,/api/v1/teams/28
2007020076,/api/v1/game/2007020076/feed/live,R,20072008,2007-10-15T00:00:00Z,2,5,0,,30,Minnesota Wild,/api/v1/teams/30,0,2,4,,24,Anaheim Ducks,/api/v1/teams/24
2007020077,/api/v1/game/2007020077/feed/live,R,20072008,2007-10-15T00:00:00Z,4,4,1,,17,Detroit Red Wings,/api/v1/teams/17,1,1,5,,26,Los Angeles Kings,/api/v1/teams/26
2007020078,/api/v1/game/2007020078/feed/live,R,20072008,2007-10-15T23:00:00Z,4,2,3,,10,Toronto Maple Leafs,/api/v1/teams/10,5,3,2,,7,Buffalo Sabres,/api/v1/teams/7
2007020079,/api/v1/game/2007020079/feed/live,R,20072008,2007-10-16T02:00:00Z,4,3,2,,28,San Jose Sharks,/api/v1/teams/28,2,3,3,,23,Vancouver Canucks,/api/v1/teams/23
2007020080,/api/v1/game/2007020080/feed/live,R,20072008,2007-10-16T02:00:00Z,3,4,2,,17,Detroit Red Wings,/api/v1/teams/17,6,3,4,,24,Anaheim Ducks,/api/v1/teams/24
2007020081,/api/v1/game/2007020081/feed/live,R,20072008,2007-10-16T23:00:00Z,0,0,6,,11,Atlanta Thrashers,/api/v1/teams/11,4,4,1,,4,Philadelphia Flyers,/api/v1/teams/4
2007020082,/api/v1/game/2007020082/feed/live,R,20072008,2007-10-16T23:30:00Z,2,3,3,,13,Florida Panthers,/api/v1/teams/13,1,2,1,,8,Montréal Canadiens,/api/v1/teams/8
2007020083,/api/v1/game/2007020083/feed/live,R,20072008,2007-10-17T01:00:00Z,4,2,2,,20,Calgary Flames,/api/v1/teams/20,5,4,2,,21,Colorado Avalanche,/api/v1/teams/21
2007020084,/api/v1/game/2007020084/feed/live,R,20072008,2007-10-17T02:30:00Z,3,5,0,,30,Minnesota Wild,/api/v1/teams/30,4,2,5,,26,Los Angeles Kings,/api/v1/teams/26
2007020085,/api/v1/game/2007020085/feed/live,R,20072008,2007-10-17T23:00:00Z,3,3,2,,25,Dallas Stars,/api/v1/teams/25,2,2,2,,29,Columbus Blue Jackets,/api/v1/teams/29
2007020086,/api/v1/game/2007020086/feed/live,R,20072008,2007-10-17T23:30:00Z,5,3,3,,1,New Jersey Devils,/api/v1/teams/1,4,2,3,,5,Pittsburgh Penguins,/api/v1/teams/5
2007020087,/api/v1/game/2007020087/feed/live,R,20072008,2007-10-18T00:30:00Z,3,4,1,,19,St. Louis Blues,/api/v1/teams/19,1,3,3,,16,Chicago Blackhawks,/api/v1/teams/16
2007020088,/api/v1/game/2007020088/feed/live,R,20072008,2007-10-18T02:00:00Z,1,2,4,,18,Nashville Predators,/api/v1/teams/18,3,4,4,,24,Anaheim Ducks,/api/v1/teams/24
2007020089,/api/v1/game/2007020089/feed/live,R,20072008,2007-10-18T23:00:00Z,1,3,2,,14,Tampa Bay Lightning,/api/v1/teams/14,4,4,2,,6,Boston Bruins,/api/v1/teams/6
2007020090,/api/v1/game/2007020090/feed/live,R,20072008,2007-10-18T23:00:00Z,0,3,4,,1,New Jersey Devils,/api/v1/teams/1,4,5,1,,4,Philadelphia Flyers,/api/v1/teams/4
2007020091,/api/v1/game/2007020091/feed/live,R,20072008,2007-10-18T23:00:00Z,5,4,3,,2,New York Islanders,/api/v1/teams/2,2,3,3,,15,Washington Capitals,/api/v1/teams/15
2007020092,/api/v1/game/2007020092/feed/live,R,20072008,2007-10-18T23:00:00Z,3,2,4,,3,New York Rangers,/api/v1/teams/3,5,1,6,,11,Atlanta Thrashers,/api/v1/teams/11
2007020093,/api/v1/game/2007020093/feed/live,R,20072008,2007-10-18T23:30:00Z,2,3,4,,13,Florida Panthers,/api/v1/teams/13,3,3,3,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020094,/api/v1/game/2007020094/feed/live,R,20072008,2007-10-18T23:30:00Z,3,2,2,,8,Montréal Canadiens,/api/v1/teams/8,4,7,1,,9,Ottawa Senators,/api/v1/teams/9
2007020095,/api/v1/game/2007020095/feed/live,R,20072008,2007-10-19T01:00:00Z,3,2,6,,26,Los Angeles Kings,/api/v1/teams/26,4,3,2,,20,Calgary Flames,/api/v1/teams/20
2007020096,/api/v1/game/2007020096/feed/live,R,20072008,2007-10-19T02:00:00Z,4,3,4,,22,Edmonton Oilers,/api/v1/teams/22,2,2,4,,27,Phoenix Coyotes,/api/v1/teams/27
2007020097,/api/v1/game/2007020097/feed/live,R,20072008,2007-10-19T02:30:00Z,4,5,2,,17,Detroit Red Wings,/api/v1/teams/17,2,3,3,,28,San Jose Sharks,/api/v1/teams/28
2007020098,/api/v1/game/2007020098/feed/live,R,20072008,2007-10-19T23:30:00Z,3,3,2,,29,Columbus Blue Jackets,/api/v1/teams/29,0,3,3,,7,Buffalo Sabres,/api/v1/teams/7
2007020099,/api/v1/game/2007020099/feed/live,R,20072008,2007-10-19T23:30:00Z,3,4,1,,12,Carolina Hurricanes,/api/v1/teams/12,4,3,3,,5,Pittsburgh Penguins,/api/v1/teams/5
2007020100,/api/v1/game/2007020100/feed/live,R,20072008,2007-10-20T00:30:00Z,3,4,3,,21,Colorado Avalanche,/api/v1/teams/21,5,4,3,,16,Chicago Blackhawks,/api/v1/teams/16
2007020101,/api/v1/game/2007020101/feed/live,R,20072008,2007-10-20T02:00:00Z,4,3,6,,26,Los Angeles Kings,/api/v1/teams/26,2,3,4,,23,Vancouver Canucks,/api/v1/teams/23
2007020102,/api/v1/game/2007020102/feed/live,R,20072008,2007-10-20T20:00:00Z,0,2,4,,3,New York Rangers,/api/v1/teams/3,1,5,2,,6,Boston Bruins,/api/v1/teams/6
2007020103,/api/v1/game/2007020103/feed/live,R,20072008,2007-10-20T23:00:00Z,6,5,3,,16,Chicago Blackhawks,/api/v1/teams/16,4,3,4,,10,Toronto Maple Leafs,/api/v1/teams/10
2007020104,/api/v1/game/2007020104/feed/live,R,20072008,2007-10-20T23:00:00Z,2,3,4,,7,Buffalo Sabres,/api/v1/teams/7,4,3,2,,8,Montréal Canadiens,/api/v1/teams/8
2007020105,/api/v1/game/2007020105/feed/live,R,20072008,2007-10-20T23:00:00Z,1,3,5,,13,Florida Panthers,/api/v1/teams/13,4,8,1,,9,Ottawa Senators,/api/v1/teams/9
2007020106,/api/v1/game/2007020106/feed/live,R,20072008,2007-10-20T23:00:00Z,3,3,4,,1,New Jersey Devils,/api/v1/teams/1,4,5,3,,2,New York Islanders,/api/v1/teams/2
2007020107,/api/v1/game/2007020107/feed/live,R,20072008,2007-10-20T23:00:00Z,2,4,1,,12,Carolina Hurricanes,/api/v1/teams/12,3,6,1,,4,Philadelphia Flyers,/api/v1/teams/4
2007020108,/api/v1/game/2007020108/feed/live,R,20072008,2007-10-20T23:00:00Z,2,4,3,,5,Pittsburgh Penguins,/api/v1/teams/5,1,3,4,,15,Washington Capitals,/api/v1/teams/15
2007020109,/api/v1/game/2007020109/feed/live,R,20072008,2007-10-20T23:30:00Z,2,1,7,,11,Atlanta Thrashers,/api/v1/teams/11,6,4,2,,14,Tampa Bay Lightning,/api/v1/teams/14
2007020110,/api/v1/game/2007020110/feed/live,R,20072008,2007-10-21T00:00:00Z,1,4,5,,24,Anaheim Ducks,/api/v1/teams/24,3,4,2,,25,Dallas Stars,/api/v1/teams/25
2007020111,/api/v1/game/2007020111/feed/live,R,20072008,2007-10-21T00:30:00Z,3,6,0,,30,Minnesota Wild,/api/v1/teams/30,1,4,2,,19,St. Louis Blues,/api/v1/teams/19
2007020113,/api/v1/game/2007020113/feed/live,R,20072008,2007-10-21T02:00:00Z,5,6,2,,17,Detroit Red Wings,/api/v1/teams/17,2,2,5,,27,Phoenix Coyotes,/api/v1/teams/27
2007020112,/api/v1/game/2007020112/feed/live,R,20072008,2007-10-21T02:00:00Z,1,3,5,,22,Edmonton Oilers,/api/v1/teams/22,4,4,2,,20,Calgary Flames,/api/v1/teams/20
