gamePk,link,gameType,season,gameDate,awayGamePoints,awaywins,awaylosses,awayties,awayid,awayname,awaylink,homeGamePoints,homewins,homelosses,hometies,homeid,homename,homelink
1999020015,/api/v1/game/1999020015/feed/live,R,19992000,1999-10-04T23:30:00Z,0,0,2,0,6,Boston Bruins,/api/v1/teams/6,4,2,0,0,10,Toronto Maple Leafs,/api/v1/teams/10
1999020016,/api/v1/game/1999020016/feed/live,R,19992000,1999-10-05T00:00:00Z,3,2,0,0,26,Los Angeles Kings,/api/v1/teams/26,2,0,2,0,19,St. Louis Blues,/api/v1/teams/19
1999020017,/api/v1/game/1999020017/feed/live,R,19992000,1999-10-05T02:30:00Z,1,0,1,0,16,Chicago Blackhawks,/api/v1/teams/16,7,2,0,0,28,San Jose Sharks,/api/v1/teams/28
1999020018,/api/v1/game/1999020018/feed/live,R,19992000,1999-10-05T23:30:00Z,2,2,0,0,9,Ottawa Senators,/api/v1/teams/9,1,0,2,0,3,New York Rangers,/api/v1/teams/3
1999020019,/api/v1/game/1999020019/feed/live,R,19992000,1999-10-05T23:30:00Z,3,3,0,0,25,Dallas Stars,/api/v1/teams/25,2,1,1,0,17,Detroit Red Wings,/api/v1/teams/17
1999020020,/api/v1/game/1999020020/feed/live,R,19992000,1999-10-06T00:00:00Z,3,1,0,0,21,Colorado Avalanche,/api/v1/teams/21,2,0,2,0,18,Nashville Predators,/api/v1/teams/18
1999020021,/api/v1/game/1999020021/feed/live,R,19992000,1999-10-06T02:30:00Z,0,0,2,0,24,Anaheim Ducks,/api/v1/teams/24,4,2,0,0,27,Phoenix Coyotes,/api/v1/teams/27
1999020022,/api/v1/game/1999020022/feed/live,R,19992000,1999-10-06T23:30:00Z,1,1,1,0,21,Colorado Avalanche,/api/v1/teams/21,2,3,0,0,10,Toronto Maple Leafs,/api/v1/teams/10
1999020023,/api/v1/game/1999020023/feed/live,R,19992000,1999-10-06T23:30:00Z,2,2,1,0,26,Los Angeles Kings,/api/v1/teams/26,4,2,0,0,13,Florida Panthers,/api/v1/teams/13
1999020024,/api/v1/game/1999020024/feed/live,R,19992000,1999-10-07T01:00:00Z,4,1,2,0,19,St. Louis Blues,/api/v1/teams/19,1,0,2,0,20,Calgary Flames,/api/v1/teams/20
1999020025,/api/v1/game/1999020025/feed/live,R,19992000,1999-10-07T01:00:00Z,1,0,2,0,8,Montréal Canadiens,/api/v1/teams/8,2,1,0,0,22,Edmonton Oilers,/api/v1/teams/22
1999020026,/api/v1/game/1999020026/feed/live,R,19992000,1999-10-07T02:30:00Z,4,0,2,0,16,Chicago Blackhawks,/api/v1/teams/16,5,2,0,0,23,Vancouver Canucks,/api/v1/teams/23
1999020027,/api/v1/game/1999020027/feed/live,R,19992000,1999-10-07T23:00:00Z,3,0,3,0,6,Boston Bruins,/api/v1/teams/6,4,3,0,0,9,Ottawa Senators,/api/v1/teams/9
1999020028,/api/v1/game/1999020028/feed/live,R,19992000,1999-10-07T23:30:00Z,7,1,1,0,5,Pittsburgh Penguins,/api/v1/teams/5,5,1,1,0,1,New Jersey Devils,/api/v1/teams/1
1999020029,/api/v1/game/1999020029/feed/live,R,19992000,1999-10-07T23:30:00Z,2,2,0,0,12,Carolina Hurricanes,/api/v1/teams/12,0,0,2,0,4,Philadelphia Flyers,/api/v1/teams/4
1999020031,/api/v1/game/1999020031/feed/live,R,19992000,1999-10-07T23:30:00Z,5,3,1,0,26,Los Angeles Kings,/api/v1/teams/26,2,1,1,0,14,Tampa Bay Lightning,/api/v1/teams/14
1999020030,/api/v1/game/1999020030/feed/live,R,19992000,1999-10-08T00:00:00Z,7,2,1,0,17,Detroit Red Wings,/api/v1/teams/17,1,0,2,0,11,Atlanta Thrashers,/api/v1/teams/11
1999020032,/api/v1/game/1999020032/feed/live,R,19992000,1999-10-08T02:30:00Z,2,1,0,1,22,Edmonton Oilers,/api/v1/teams/22,3,3,0,1,28,San Jose Sharks,/api/v1/teams/28
1999020033,/api/v1/game/1999020033/feed/live,R,19992000,1999-10-08T23:00:00Z,3,1,1,0,15,Washington Capitals,/api/v1/teams/15,2,0,2,0,7,Buffalo Sabres,/api/v1/teams/7
1999020034,/api/v1/game/1999020034/feed/live,R,19992000,1999-10-08T23:30:00Z,1,2,1,0,12,Carolina Hurricanes,/api/v1/teams/12,3,1,2,0,3,New York Rangers,/api/v1/teams/3
1999020035,/api/v1/game/1999020035/feed/live,R,19992000,1999-10-08T23:30:00Z,3,1,1,1,21,Colorado Avalanche,/api/v1/teams/21,3,1,1,1,5,Pittsburgh Penguins,/api/v1/teams/5
1999020036,/api/v1/game/1999020036/feed/live,R,19992000,1999-10-09T00:30:00Z,3,2,0,1,27,Phoenix Coyotes,/api/v1/teams/27,3,0,2,1,16,Chicago Blackhawks,/api/v1/teams/16
1999020037,/api/v1/game/1999020037/feed/live,R,19992000,1999-10-09T01:00:00Z,4,1,2,0,8,Montréal Canadiens,/api/v1/teams/8,1,0,3,0,20,Calgary Flames,/api/v1/teams/20
1999020038,/api/v1/game/1999020038/feed/live,R,19992000,1999-10-09T01:30:00Z,0,3,1,0,25,Dallas Stars,/api/v1/teams/25,3,1,2,0,24,Anaheim Ducks,/api/v1/teams/24
1999020046,/api/v1/game/1999020046/feed/live,R,19992000,1999-10-09T23:00:00Z,1,1,3,0,8,Montréal Canadiens,/api/v1/teams/8,4,3,0,0,23,Vancouver Canucks,/api/v1/teams/23
